level,turb,eta_requested,eta_grid,x_c,y_c,cp,surface
L1,none,0.65,0.6500,0.015904,-0.020515,0.165216,lower
L1,none,0.65,0.6500,0.018643,-0.021791,0.104074,lower
L1,none,0.65,0.6500,0.021664,-0.023016,0.053021,lower
L1,none,0.65,0.6500,0.024979,-0.024190,0.012591,lower
L1,none,0.65,0.6500,0.028600,-0.025311,-0.017488,lower
L1,none,0.65,0.6500,0.032543,-0.026382,-0.038165,lower
L1,none,0.65,0.6500,0.036823,-0.027404,-0.050896,lower
L1,none,0.65,0.6500,0.041456,-0.028383,-0.057413,lower
L1,none,0.65,0.6500,0.046463,-0.029326,-0.059503,lower
L1,none,0.65,0.6500,0.051862,-0.030238,-0.058826,lower
L1,none,0.65,0.6500,0.057676,-0.031129,-0.056816,lower
L1,none,0.65,0.6500,0.063928,-0.032006,-0.054646,lower
L1,none,0.65,0.6500,0.070642,-0.032877,-0.053230,lower
L1,none,0.65,0.6500,0.077844,-0.033751,-0.053247,lower
L1,none,0.65,0.6500,0.085558,-0.034634,-0.055159,lower
L1,none,0.65,0.6500,0.093813,-0.035530,-0.059231,lower
L1,none,0.65,0.6500,0.102634,-0.036444,-0.065549,lower
L1,none,0.65,0.6500,0.112049,-0.037375,-0.074033,lower
L1,none,0.65,0.6500,0.122085,-0.038323,-0.084456,lower
L1,none,0.65,0.6500,0.132769,-0.039282,-0.096459,lower
L1,none,0.65,0.6500,0.144125,-0.040246,-0.109582,lower
L1,none,0.65,0.6500,0.156179,-0.041204,-0.123296,lower
L1,none,0.65,0.6500,0.168952,-0.042147,-0.137062,lower
L1,none,0.65,0.6500,0.182464,-0.043064,-0.150387,lower
L1,none,0.65,0.6500,0.196731,-0.043942,-0.162892,lower
L1,none,0.65,0.6500,0.211767,-0.044773,-0.174374,lower
L1,none,0.65,0.6500,0.227580,-0.045547,-0.184836,lower
L1,none,0.65,0.6500,0.244175,-0.046258,-0.194491,lower
L1,none,0.65,0.6500,0.261551,-0.046900,-0.203714,lower
L1,none,0.65,0.6500,0.279701,-0.047468,-0.212958,lower
L1,none,0.65,0.6500,0.298615,-0.047957,-0.222637,lower
L1,none,0.65,0.6500,0.318273,-0.048357,-0.233002,lower
L1,none,0.65,0.6500,0.338651,-0.048657,-0.244018,lower
L1,none,0.65,0.6500,0.359716,-0.048843,-0.255271,lower
L1,none,0.65,0.6500,0.381432,-0.048894,-0.265929,lower
L1,none,0.65,0.6500,0.403750,-0.048790,-0.274770,lower
L1,none,0.65,0.6500,0.426620,-0.048509,-0.280334,lower
L1,none,0.65,0.6500,0.449981,-0.048033,-0.281199,lower
L1,none,0.65,0.6500,0.473769,-0.047347,-0.276364,lower
L1,none,0.65,0.6500,0.497911,-0.046447,-0.265599,lower
L1,none,0.65,0.6500,0.522334,-0.045337,-0.249561,lower
L1,none,0.65,0.6500,0.546959,-0.044030,-0.229574,lower
L1,none,0.65,0.6500,0.571705,-0.042545,-0.207218,lower
L1,none,0.65,0.6500,0.596493,-0.040910,-0.183966,lower
L1,none,0.65,0.6500,0.621239,-0.039149,-0.160980,lower
L1,none,0.65,0.6500,0.645864,-0.037290,-0.139027,lower
L1,none,0.65,0.6500,0.670288,-0.035354,-0.118480,lower
L1,none,0.65,0.6500,0.694435,-0.033360,-0.099350,lower
L1,none,0.65,0.6500,0.718230,-0.031322,-0.081367,lower
L1,none,0.65,0.6500,0.741604,-0.029247,-0.064090,lower
L1,none,0.65,0.6500,0.764492,-0.027144,-0.047021,lower
L1,none,0.65,0.6500,0.786835,-0.025019,-0.029673,lower
L1,none,0.65,0.6500,0.808581,-0.022876,-0.011613,lower
L1,none,0.65,0.6500,0.829682,-0.020722,0.007530,lower
L1,none,0.65,0.6500,0.850101,-0.018564,0.028079,lower
L1,none,0.65,0.6500,0.869805,-0.016409,0.050335,lower
L1,none,0.65,0.6500,0.888767,-0.014267,0.074609,lower
L1,none,0.65,0.6500,0.906971,-0.012147,0.101253,lower
L1,none,0.65,0.6500,0.924403,-0.010062,0.130695,lower
L1,none,0.65,0.6500,0.941059,-0.008025,0.163555,lower
L1,none,0.65,0.6500,0.956938,-0.006050,0.200857,lower
L1,none,0.65,0.6500,0.972047,-0.004158,0.244949,lower
L1,none,0.65,0.6500,0.986396,-0.002368,0.296995,lower
L1,none,0.65,0.6500,1.000000,-0.000705,0.367252,lower
L1,none,0.80,0.8000,0.000000,0.000000,0.737911,upper
L1,none,0.80,0.8000,0.000019,0.000793,0.710152,upper
L1,none,0.80,0.8000,0.000080,0.001650,0.675571,upper
L1,none,0.80,0.8000,0.000196,0.002574,0.632409,upper
L1,none,0.80,0.8000,0.000377,0.003566,0.580160,upper
L1,none,0.80,0.8000,0.000638,0.004627,0.517747,upper
L1,none,0.80,0.8000,0.000993,0.005755,0.444497,upper
L1,none,0.80,0.8000,0.001458,0.006948,0.359978,upper
L1,none,0.80,0.8000,0.002052,0.008200,0.264259,upper
L1,none,0.80,0.8000,0.002791,0.009505,0.158010,upper
L1,none,0.80,0.8000,0.003694,0.010854,0.042667,upper
L1,none,0.80,0.8000,0.004777,0.012236,-0.079530,upper
L1,none,0.80,0.8000,0.006058,0.013638,-0.205567,upper
L1,none,0.80,0.8000,0.007551,0.015047,-0.331877,upper
L1,none,0.80,0.8000,0.009271,0.016451,-0.455004,upper
L1,none,0.80,0.8000,0.011229,0.017838,-0.572063,upper
L1,none,0.80,0.8000,0.013436,0.019195,-0.680707,upper
L1,none,0.80,0.8000,0.015904,0.020515,-0.779194,upper
L1,none,0.80,0.8000,0.018643,0.021791,-0.866408,upper
L1,none,0.80,0.8000,0.021664,0.023016,-0.941702,upper
L1,none,0.80,0.8000,0.024979,0.024190,-1.004871,upper
L1,none,0.80,0.8000,0.028600,0.025311,-1.056146,upper
L1,none,0.80,0.8000,0.032543,0.026382,-1.096141,upper
L1,none,0.80,0.8000,0.036823,0.027404,-1.125737,upper
L1,none,0.80,0.8000,0.041456,0.028383,-1.145945,upper
L1,none,0.80,0.8000,0.046463,0.029326,-1.157822,upper
L1,none,0.80,0.8000,0.051862,0.030238,-1.162468,upper
L1,none,0.80,0.8000,0.057676,0.031129,-1.161037,upper
L1,none,0.80,0.8000,0.063928,0.032006,-1.154679,upper
L1,none,0.80,0.8000,0.070642,0.032877,-1.144420,upper
L1,none,0.80,0.8000,0.077844,0.033751,-1.131129,upper
L1,none,0.80,0.8000,0.085558,0.034634,-1.115594,upper
L1,none,0.80,0.8000,0.093813,0.035530,-1.098612,upper
L1,none,0.80,0.8000,0.102634,0.036444,-1.081017,upper
L1,none,0.80,0.8000,0.112049,0.037375,-1.063649,upper
L1,none,0.80,0.8000,0.122085,0.038323,-1.047275,upper
L1,none,0.80,0.8000,0.132769,0.039282,-1.032493,upper
L1,none,0.80,0.8000,0.144125,0.040246,-1.019683,upper
L1,none,0.80,0.8000,0.156179,0.041204,-1.008989,upper
L1,none,0.80,0.8000,0.168952,0.042147,-1.000323,upper
L1,none,0.80,0.8000,0.182464,0.043064,-0.993382,upper
L1,none,0.80,0.8000,0.196731,0.043942,-0.987708,upper
L1,none,0.80,0.8000,0.211767,0.044773,-0.982729,upper
L1,none,0.80,0.8000,0.227580,0.045547,-0.977814,upper
L1,none,0.80,0.8000,0.244175,0.046258,-0.972840,upper
L1,none,0.80,0.8000,0.261551,0.046900,-0.968576,upper
L1,none,0.80,0.8000,0.279701,0.047468,-0.958408,upper
L1,none,0.80,0.8000,0.298615,0.047957,-0.907174,upper
L1,none,0.80,0.8000,0.318273,0.048357,-0.783936,upper
L1,none,0.80,0.8000,0.338651,0.048657,-0.671652,upper
L1,none,0.80,0.8000,0.359716,0.048843,-0.629362,upper
L1,none,0.80,0.8000,0.381432,0.048894,-0.576622,upper
L1,none,0.80,0.8000,0.403751,0.048790,-0.427368,upper
L1,none,0.80,0.8000,0.426620,0.048509,-0.230745,upper
L1,none,0.80,0.8000,0.449981,0.048033,-0.129956,upper
L1,none,0.80,0.8000,0.473769,0.047347,-0.134800,upper
L1,none,0.80,0.8000,0.497911,0.046447,-0.163609,upper
L1,none,0.80,0.8000,0.522334,0.045337,-0.178005,upper
L1,none,0.80,0.8000,0.546959,0.044030,-0.175684,upper
L1,none,0.80,0.8000,0.571705,0.042545,-0.165974,upper
L1,none,0.80,0.8000,0.596493,0.040910,-0.152178,upper
L1,none,0.80,0.8000,0.621239,0.039149,-0.135333,upper
L1,none,0.80,0.8000,0.645864,0.037290,-0.117547,upper
L1,none,0.80,0.8000,0.670288,0.035354,-0.100465,upper
L1,none,0.80,0.8000,0.694435,0.033360,-0.084410,upper
L1,none,0.80,0.8000,0.718230,0.031322,-0.068943,upper
L1,none,0.80,0.8000,0.741604,0.029247,-0.053575,upper
L1,none,0.80,0.8000,0.764492,0.027144,-0.038026,upper
L1,none,0.80,0.8000,0.786835,0.025019,-0.022021,upper
L1,none,0.80,0.8000,0.808581,0.022876,-0.005171,upper
L1,none,0.80,0.8000,0.829682,0.020722,0.012937,upper
L1,none,0.80,0.8000,0.850101,0.018564,0.032604,upper
L1,none,0.80,0.8000,0.869805,0.016409,0.054040,upper
L1,none,0.80,0.8000,0.888768,0.014267,0.077551,upper
L1,none,0.80,0.8000,0.906971,0.012147,0.103529,upper
L1,none,0.80,0.8000,0.924403,0.010062,0.132366,upper
L1,none,0.80,0.8000,0.941059,0.008025,0.164637,upper
L1,none,0.80,0.8000,0.956938,0.006050,0.201455,upper
L1,none,0.80,0.8000,0.972047,0.004158,0.244863,upper
L1,none,0.80,0.8000,0.986396,0.002368,0.294302,upper
L1,none,0.80,0.8000,1.000000,0.000705,0.363244,upper
L1,none,0.80,0.8000,0.000000,0.000000,0.737911,lower
L1,none,0.80,0.8000,0.000019,-0.000793,0.762005,lower
L1,none,0.80,0.8000,0.000080,-0.001650,0.782463,lower
L1,none,0.80,0.8000,0.000196,-0.002574,0.798101,lower
L1,none,0.80,0.8000,0.000377,-0.003566,0.808047,lower
L1,none,0.80,0.8000,0.000638,-0.004627,0.810820,lower
L1,none,0.80,0.8000,0.000993,-0.005755,0.805033,lower
L1,none,0.80,0.8000,0.001458,-0.006948,0.789335,lower
L1,none,0.80,0.8000,0.002052,-0.008200,0.762625,lower
L1,none,0.80,0.8000,0.002791,-0.009505,0.724242,lower
L1,none,0.80,0.8000,0.003694,-0.010854,0.674196,lower
L1,none,0.80,0.8000,0.004777,-0.012236,0.613329,lower
L1,none,0.80,0.8000,0.006058,-0.013638,0.543376,lower
L1,none,0.80,0.8000,0.007551,-0.015047,0.466886,lower
L1,none,0.80,0.8000,0.009271,-0.016451,0.387005,lower
L1,none,0.80,0.8000,0.011229,-0.017838,0.307158,lower
L1,none,0.80,0.8000,0.013436,-0.019195,0.230678,lower
L1,none,0.80,0.8000,0.015904,-0.020515,0.160484,lower
L1,none,0.80,0.8000,0.018643,-0.021791,0.098824,lower
L1,none,0.80,0.8000,0.021664,-0.023016,0.047119,lower
L1,none,0.80,0.8000,0.024979,-0.024190,0.005929,lower
L1,none,0.80,0.8000,0.028600,-0.025311,-0.024987,lower
L1,none,0.80,0.8000,0.032543,-0.026382,-0.046546,lower
L1,none,0.80,0.8000,0.036823,-0.027404,-0.060169,lower
L1,none,0.80,0.8000,0.041456,-0.028383,-0.067566,lower
L1,none,0.80,0.8000,0.046463,-0.029326,-0.070507,lower
L1,none,0.80,0.8000,0.051862,-0.030238,-0.070648,lower
L1,none,0.80,0.8000,0.057676,-0.031129,-0.069425,lower
L1,none,0.80,0.8000,0.063928,-0.032006,-0.068020,lower
L1,none,0.80,0.8000,0.070642,-0.032877,-0.067359,lower
L1,none,0.80,0.8000,0.077844,-0.033751,-0.068134,lower
L1,none,0.80,0.8000,0.085558,-0.034634,-0.070819,lower
L1,none,0.80,0.8000,0.093813,-0.035530,-0.075694,lower
L1,none,0.80,0.8000,0.102634,-0.036444,-0.082858,lower
L1,none,0.80,0.8000,0.112049,-0.037375,-0.092244,lower
L1,none,0.80,0.8000,0.122085,-0.038323,-0.103636,lower
L1,none,0.80,0.8000,0.132769,-0.039282,-0.116684,lower
L1,none,0.80,0.8000,0.144125,-0.040246,-0.130935,lower
L1,none,0.80,0.8000,0.156179,-0.041204,-0.145865,lower
L1,none,0.80,0.8000,0.168952,-0.042147,-0.160932,lower
L1,none,0.80,0.8000,0.182464,-0.043064,-0.175635,lower
L1,none,0.80,0.8000,0.196731,-0.043942,-0.189581,lower
L1,none,0.80,0.8000,0.211767,-0.044773,-0.202537,lower
L1,none,0.80,0.8000,0.227580,-0.045547,-0.214467,lower
L1,none,0.80,0.8000,0.244175,-0.046258,-0.225521,lower
L1,none,0.80,0.8000,0.261551,-0.046900,-0.235985,lower
L1,none,0.80,0.8000,0.279701,-0.047468,-0.246184,lower
L1,none,0.80,0.8000,0.298615,-0.047957,-0.256352,lower
L1,none,0.80,0.8000,0.318273,-0.048357,-0.266503,lower
L1,none,0.80,0.8000,0.338651,-0.048657,-0.276316,lower
L1,none,0.80,0.8000,0.359716,-0.048843,-0.285083,lower
L1,none,0.80,0.8000,0.381432,-0.048894,-0.291738,lower
L1,none,0.80,0.8000,0.403751,-0.048790,-0.295017,lower
L1,none,0.80,0.8000,0.426620,-0.048509,-0.293748,lower
L1,none,0.80,0.8000,0.449981,-0.048033,-0.287189,lower
L1,none,0.80,0.8000,0.473769,-0.047347,-0.275284,lower
L1,none,0.80,0.8000,0.497911,-0.046447,-0.258667,lower
L1,none,0.80,0.8000,0.522334,-0.045337,-0.238424,lower
L1,none,0.80,0.8000,0.546959,-0.044030,-0.215818,lower
L1,none,0.80,0.8000,0.571705,-0.042545,-0.192096,lower
L1,none,0.80,0.8000,0.596493,-0.040910,-0.168368,lower
L1,none,0.80,0.8000,0.621239,-0.039149,-0.145510,lower
L1,none,0.80,0.8000,0.645864,-0.037290,-0.124082,lower
L1,none,0.80,0.8000,0.670288,-0.035354,-0.104304,lower
L1,none,0.80,0.8000,0.694435,-0.033360,-0.086087,lower
L1,none,0.80,0.8000,0.718230,-0.031322,-0.069131,lower
L1,none,0.80,0.8000,0.741604,-0.029247,-0.053009,lower
L1,none,0.80,0.8000,0.764492,-0.027144,-0.037205,lower
L1,none,0.80,0.8000,0.786835,-0.025019,-0.021191,lower
L1,none,0.80,0.8000,0.808581,-0.022876,-0.004491,lower
L1,none,0.80,0.8000,0.829682,-0.020722,0.013286,lower
L1,none,0.80,0.8000,0.850101,-0.018564,0.032470,lower
L1,none,0.80,0.8000,0.869805,-0.016409,0.053378,lower
L1,none,0.80,0.8000,0.888768,-0.014267,0.076352,lower
L1,none,0.80,0.8000,0.906971,-0.012147,0.101772,lower
L1,none,0.80,0.8000,0.924403,-0.010062,0.130090,lower
L1,none,0.80,0.8000,0.941059,-0.008025,0.161943,lower
L1,none,0.80,0.8000,0.956938,-0.006050,0.198379,lower
L1,none,0.80,0.8000,0.972047,-0.004158,0.241775,lower
L1,none,0.80,0.8000,0.986396,-0.002368,0.293258,lower
L1,none,0.80,0.8000,1.000000,-0.000705,0.363441,lower
L1,none,0.90,0.9000,0.000000,0.000000,0.722200,upper
L1,none,0.90,0.9000,0.000019,0.000793,0.694735,upper
L1,none,0.90,0.9000,0.000080,0.001650,0.660452,upper
L1,none,0.90,0.9000,0.000196,0.002574,0.617599,upper
L1,none,0.90,0.9000,0.000377,0.003566,0.565665,upper
L1,none,0.90,0.9000,0.000638,0.004627,0.503571,upper
L1,none,0.90,0.9000,0.000993,0.005755,0.430644,upper
L1,none,0.90,0.9000,0.001458,0.006948,0.346450,upper
L1,none,0.90,0.9000,0.002052,0.008200,0.251056,upper
L1,none,0.90,0.9000,0.002791,0.009505,0.145131,upper
L1,none,0.90,0.9000,0.003694,0.010854,0.030107,upper
L1,none,0.90,0.9000,0.004777,0.012236,-0.091782,upper
L1,none,0.90,0.9000,0.006058,0.013638,-0.217525,upper
L1,none,0.90,0.9000,0.007551,0.015047,-0.343562,upper
L1,none,0.90,0.9000,0.009271,0.016451,-0.466440,upper
L1,none,0.90,0.9000,0.011228,0.017838,-0.583283,upper
L1,none,0.90,0.9000,0.013436,0.019195,-0.691753,upper
L1,none,0.90,0.9000,0.015904,0.020515,-0.790123,upper
L1,none,0.90,0.9000,0.018643,0.021791,-0.877286,upper
L1,none,0.90,0.9000,0.021664,0.023016,-0.952603,upper
L1,none,0.90,0.9000,0.024979,0.024190,-1.015877,upper
L1,none,0.90,0.9000,0.028600,0.025311,-1.067346,upper
L1,none,0.90,0.9000,0.032543,0.026382,-1.107631,upper
L1,none,0.90,0.9000,0.036823,0.027404,-1.137621,upper
L1,none,0.90,0.9000,0.041456,0.028383,-1.158334,upper
L1,none,0.90,0.9000,0.046462,0.029326,-1.170833,upper
L1,none,0.90,0.9000,0.051862,0.030238,-1.176221,upper
L1,none,0.90,0.9000,0.057676,0.031129,-1.175655,upper
L1,none,0.90,0.9000,0.063928,0.032006,-1.170290,upper
L1,none,0.90,0.9000,0.070642,0.032877,-1.161166,upper
L1,none,0.90,0.9000,0.077844,0.033751,-1.149166,upper
L1,none,0.90,0.9000,0.085558,0.034634,-1.135093,upper
L1,none,0.90,0.9000,0.093813,0.035530,-1.119757,upper
L1,none,0.90,0.9000,0.102634,0.036444,-1.103992,upper
L1,none,0.90,0.9000,0.112049,0.037375,-1.088650,upper
L1,none,0.90,0.9000,0.122085,0.038323,-1.074524,upper
L1,none,0.90,0.9000,0.132769,0.039282,-1.062260,upper
L1,none,0.90,0.9000,0.144125,0.040246,-1.052310,upper
L1,none,0.90,0.9000,0.156179,0.041204,-1.044931,upper
L1,none,0.90,0.9000,0.168952,0.042147,-1.040188,upper
L1,none,0.90,0.9000,0.182464,0.043064,-1.037955,upper
L1,none,0.90,0.9000,0.196731,0.043942,-1.037903,upper
L1,none,0.90,0.9000,0.211767,0.044773,-1.039594,upper
L1,none,0.90,0.9000,0.227580,0.045547,-1.042145,upper
L1,none,0.90,0.9000,0.244175,0.046258,-1.044481,upper
L1,none,0.90,0.9000,0.261551,0.046900,-1.046055,upper
L1,none,0.90,0.9000,0.279701,0.047468,-1.027233,upper
L1,none,0.90,0.9000,0.298615,0.047957,-0.849607,upper
L1,none,0.90,0.9000,0.318273,0.048357,-0.424205,upper
L1,none,0.90,0.9000,0.338651,0.048657,-0.069828,upper
L1,none,0.90,0.9000,0.359716,0.048843,-0.008373,upper
L1,none,0.90,0.9000,0.381432,0.048894,-0.067846,upper
L1,none,0.90,0.9000,0.403750,0.048790,-0.123661,upper
L1,none,0.90,0.9000,0.426620,0.048509,-0.161726,upper
L1,none,0.90,0.9000,0.449982,0.048033,-0.187469,upper
L1,none,0.90,0.9000,0.473769,0.047347,-0.201432,upper
L1,none,0.90,0.9000,0.497911,0.046447,-0.204890,upper
L1,none,0.90,0.9000,0.522334,0.045337,-0.199483,upper
L1,none,0.90,0.9000,0.546959,0.044030,-0.187482,upper
L1,none,0.90,0.9000,0.571705,0.042545,-0.171475,upper
L1,none,0.90,0.9000,0.596493,0.040910,-0.153653,upper
L1,none,0.90,0.9000,0.621239,0.039149,-0.135540,upper
L1,none,0.90,0.9000,0.645864,0.037290,-0.118043,upper
L1,none,0.90,0.9000,0.670288,0.035354,-0.101519,upper
L1,none,0.90,0.9000,0.694435,0.033360,-0.085991,upper
L1,none,0.90,0.9000,0.718230,0.031322,-0.071358,upper
L1,none,0.90,0.9000,0.741604,0.029247,-0.057362,upper
L1,none,0.90,0.9000,0.764492,0.027144,-0.043495,upper
L1,none,0.90,0.9000,0.786835,0.025019,-0.029180,upper
L1,none,0.90,0.9000,0.808581,0.022876,-0.014008,upper
L1,none,0.90,0.9000,0.829682,0.020722,0.002271,upper
L1,none,0.90,0.9000,0.850101,0.018564,0.019952,upper
L1,none,0.90,0.9000,0.869805,0.016409,0.039406,upper
L1,none,0.90,0.9000,0.888767,0.014267,0.060956,upper
L1,none,0.90,0.9000,0.906971,0.012147,0.084927,upper
L1,none,0.90,0.9000,0.924403,0.010062,0.111791,upper
L1,none,0.90,0.9000,0.941059,0.008025,0.142254,upper
L1,none,0.90,0.9000,0.956938,0.006050,0.177497,upper
L1,none,0.90,0.9000,0.972047,0.004158,0.219512,upper
L1,none,0.90,0.9000,0.986396,0.002368,0.267363,upper
L1,none,0.90,0.9000,1.000000,0.000705,0.335986,upper
L1,none,0.90,0.9000,0.000000,0.000000,0.722200,lower
L1,none,0.90,0.9000,0.000019,-0.000793,0.745983,lower
L1,none,0.90,0.9000,0.000080,-0.001650,0.766096,lower
L1,none,0.90,0.9000,0.000196,-0.002574,0.781344,lower
L1,none,0.90,0.9000,0.000377,-0.003566,0.790849,lower
L1,none,0.90,0.9000,0.000638,-0.004627,0.793126,lower
L1,none,0.90,0.9000,0.000993,-0.005755,0.786782,lower
L1,none,0.90,0.9000,0.001458,-0.006948,0.770457,lower
L1,none,0.90,0.9000,0.002052,-0.008200,0.743043,lower
L1,none,0.90,0.9000,0.002791,-0.009505,0.703875,lower
L1,none,0.90,0.9000,0.003694,-0.010854,0.652961,lower
L1,none,0.90,0.9000,0.004777,-0.012236,0.591145,lower
L1,none,0.90,0.9000,0.006058,-0.013638,0.520161,lower
L1,none,0.90,0.9000,0.007551,-0.015047,0.442559,lower
L1,none,0.90,0.9000,0.009271,-0.016451,0.361487,lower
L1,none,0.90,0.9000,0.011228,-0.017838,0.280368,lower
L1,none,0.90,0.9000,0.013436,-0.019195,0.202543,lower
L1,none,0.90,0.9000,0.015904,-0.020515,0.130943,lower
L1,none,0.90,0.9000,0.018643,-0.021791,0.067832,lower
L1,none,0.90,0.9000,0.021664,-0.023016,0.014657,lower
L1,none,0.90,0.9000,0.024979,-0.024190,-0.027992,lower
L1,none,0.90,0.9000,0.028600,-0.025311,-0.060327,lower
L1,none,0.90,0.9000,0.032543,-0.026382,-0.083242,lower
L1,none,0.90,0.9000,0.036823,-0.027404,-0.098151,lower
L1,none,0.90,0.9000,0.041456,-0.028383,-0.106775,lower
L1,none,0.90,0.9000,0.046462,-0.029326,-0.110915,lower
L1,none,0.90,0.9000,0.051862,-0.030238,-0.112267,lower
L1,none,0.90,0.9000,0.057676,-0.031129,-0.112311,lower
L1,none,0.90,0.9000,0.063928,-0.032006,-0.112272,lower
L1,none,0.90,0.9000,0.070642,-0.032877,-0.113118,lower
L1,none,0.90,0.9000,0.077844,-0.033751,-0.115577,lower
L1,none,0.90,0.9000,0.085558,-0.034634,-0.120159,lower
L1,none,0.90,0.9000,0.093813,-0.035530,-0.127171,lower
L1,none,0.90,0.9000,0.102634,-0.036444,-0.136734,lower
L1,none,0.90,0.9000,0.112049,-0.037375,-0.148793,lower
L1,none,0.90,0.9000,0.122085,-0.038323,-0.163120,lower
L1,none,0.90,0.9000,0.132769,-0.039282,-0.179324,lower
L1,none,0.90,0.9000,0.144125,-0.040246,-0.196860,lower
L1,none,0.90,0.9000,0.156179,-0.041204,-0.215040,lower
L1,none,0.90,0.9000,0.168952,-0.042147,-0.233066,lower
L1,none,0.90,0.9000,0.182464,-0.043064,-0.250066,lower
L1,none,0.90,0.9000,0.196731,-0.043942,-0.265167,lower
L1,none,0.90,0.9000,0.211767,-0.044773,-0.277588,lower
L1,none,0.90,0.9000,0.227580,-0.045547,-0.286753,lower
L1,none,0.90,0.9000,0.244175,-0.046258,-0.292406,lower
L1,none,0.90,0.9000,0.261551,-0.046900,-0.294685,lower
L1,none,0.90,0.9000,0.279701,-0.047468,-0.294110,lower
L1,none,0.90,0.9000,0.298615,-0.047957,-0.291460,lower
L1,none,0.90,0.9000,0.318273,-0.048357,-0.287570,lower
L1,none,0.90,0.9000,0.338651,-0.048657,-0.283093,lower
L1,none,0.90,0.9000,0.359716,-0.048843,-0.278315,lower
L1,none,0.90,0.9000,0.381432,-0.048894,-0.273092,lower
L1,none,0.90,0.9000,0.403750,-0.048790,-0.266909,lower
L1,none,0.90,0.9000,0.426620,-0.048509,-0.259054,lower
L1,none,0.90,0.9000,0.449982,-0.048033,-0.248835,lower
L1,none,0.90,0.9000,0.473769,-0.047347,-0.235804,lower
L1,none,0.90,0.9000,0.497911,-0.046447,-0.219914,lower
L1,none,0.90,0.9000,0.522334,-0.045337,-0.201535,lower
L1,none,0.90,0.9000,0.546959,-0.044030,-0.181386,lower
L1,none,0.90,0.9000,0.571705,-0.042545,-0.160404,lower
L1,none,0.90,0.9000,0.596493,-0.040910,-0.139532,lower
L1,none,0.90,0.9000,0.621239,-0.039149,-0.119557,lower
L1,none,0.90,0.9000,0.645864,-0.037290,-0.100990,lower
L1,none,0.90,0.9000,0.670288,-0.035354,-0.084041,lower
L1,none,0.90,0.9000,0.694435,-0.033360,-0.068655,lower
L1,none,0.90,0.9000,0.718230,-0.031322,-0.054533,lower
L1,none,0.90,0.9000,0.741604,-0.029247,-0.041196,lower
L1,none,0.90,0.9000,0.764492,-0.027144,-0.028116,lower
L1,none,0.90,0.9000,0.786835,-0.025019,-0.014811,lower
L1,none,0.90,0.9000,0.808581,-0.022876,-0.000875,lower
L1,none,0.90,0.9000,0.829682,-0.020722,0.014068,lower
L1,none,0.90,0.9000,0.850101,-0.018564,0.030397,lower
L1,none,0.90,0.9000,0.869805,-0.016409,0.048469,lower
L1,none,0.90,0.9000,0.888767,-0.014267,0.068618,lower
L1,none,0.90,0.9000,0.906971,-0.012147,0.091223,lower
L1,none,0.90,0.9000,0.924403,-0.010062,0.116763,lower
L1,none,0.90,0.9000,0.941059,-0.008025,0.145910,lower
L1,none,0.90,0.9000,0.956938,-0.006050,0.179740,lower
L1,none,0.90,0.9000,0.972047,-0.004158,0.220623,lower
L1,none,0.90,0.9000,0.986396,-0.002368,0.270013,lower
L1,none,0.90,0.9000,1.000000,-0.000705,0.337815,lower
L1,none,0.96,0.9600,-0.000000,0.000000,0.687079,upper
L1,none,0.96,0.9600,0.000018,0.000793,0.660837,upper
L1,none,0.96,0.9600,0.000080,0.001650,0.627818,upper
L1,none,0.96,0.9600,0.000196,0.002574,0.586289,upper
L1,none,0.96,0.9600,0.000377,0.003566,0.535725,upper
