side,x,re_theta_xfoil,theta_x,theta_o,ctau_x,ctau_o,ctau_eq_o,delta_o,s
side_b,0.31199,1839.1066199999998,0.000558,0.0005574659670254652,0.0013859239839999998,0.0013861362865634566,0.001382696673129798,0.004825206969469487,0.32267
side_b,0.32122,1893.4289999999996,0.000575,0.0005750198007806415,0.001381460224,0.001381624154819579,0.0013790254459902433,0.004982495373662845,0.33191000000000015
side_b,0.33047,1950.9047699999999,0.000593,0.0005925768447397855,0.0013770778810000002,0.001377203115698998,0.0013752388326703038,0.005140209418270829,0.34116000000000013
side_b,0.33974,2007.7765499999998,0.000611,0.0006106063642920078,0.0013733694810000002,0.0013735191374492672,0.0013730389203635135,0.005300498332041128,0.35041999999999995
side_b,0.34903,2061.9437999999996,0.000628,0.0006279274409082772,0.0013687780090000001,0.0013688958123926579,0.0013678923141810016,0.005458277395121107,0.35971
side_b,0.35833,2121.6294599999997,0.000647,0.0006461972490304816,0.001365450304,0.0013655442536404652,0.0013661350044542847,0.005620560980180637,0.36901000000000006
side_b,0.36764,2174.9652,0.000664,0.0006641131338728764,0.0013616838010000003,0.0013617932674100215,0.0013627652084793574,0.005781934278323648,0.37833000000000006
side_b,0.37697,2234.57793,0.000683,0.000682174373605588,0.0013581436089999998,0.0013582552967721696,0.001359775141520526,0.005944339913241884,0.3876600000000001
side_b,0.38631,2290.5245099999997,0.000701,0.000700512947624439,0.0013549761000000002,0.0013550599686953156,0.0013574403595010755,0.006108518674446525,0.3970100000000001
side_b,0.39567,2346.6003,0.000719,0.0007185765948318346,0.0013514446440000003,0.0013515814212047422,0.0013540630329529596,0.0062719251704683515,0.4063700000000001
side_b,0.40503,2405.0682,0.000738,0.0007374000066078002,0.0013488725290000001,0.001348977575691401,0.001352860999690235,0.006439133552392427,0.41574
side_b,0.41441,2460.84804,0.000756,0.0007554960556582605,0.001345495761,0.0013455885874669518,0.001349169531666022,0.0066037367951695715,0.42513
side_b,0.4238,2518.97475,0.000775,0.0007744011387196252,0.001343002609,0.00134306059223614,0.0013477515963438934,0.006772280103774104,0.4345300000000001
side_b,0.4332,2574.0304199999996,0.000793,0.000792969710727271,0.0013401456640000002,0.0013402101302233654,0.0013451243477498689,0.006939871959017559,0.44394
side_b,0.44261,2632.1467199999997,0.000812,0.0008115958492766576,0.0013373648999999998,0.001337419737786223,0.001342544056874688,0.0071081078050977,0.45336
side_b,0.45203,2689.84728,0.000831,0.0008305146430287401,0.0013348062249999998,0.0013349206691789218,0.0013406170838047157,0.007278050718417627,0.46279000000000003
side_b,0.46145,2747.2169999999996,0.00085,0.0008496321265977001,0.001332542016,0.0013326212283794403,0.0013390080464998507,0.007449362242203417,0.47223000000000015
side_b,0.47089,2804.76702,0.000869,0.0008684179124913401,0.001329915024,0.001330014670614747,0.001336377133884841,0.007619660958805302,0.4816800000000001
side_b,0.48033,2861.4556799999996,0.000888,0.0008879675796386113,0.0013280193640000002,0.0013280989345771175,0.0013355132199923485,0.007793762641075468,0.49114000000000013
side_b,0.48979,2918.5990199999997,0.000907,0.0009068777131499606,0.0013255424640000002,0.0013256391542017098,0.0013329153802059985,0.007965462720228222,0.5006000000000002
side_b,0.49924,2978.22852,0.000927,0.0009264338130329948,0.0013236499239999999,0.001323707316279441,0.0013316973755371647,0.008140500552850649,0.5100800000000001
side_b,0.50871,3034.7869199999996,0.000946,0.0009456784294133886,0.001321467904,0.0013215282278884676,0.001329609671817133,0.008314557421888101,0.51956
