level,turb,eta_requested,eta_grid,x_c,y_c,cp,surface
L2,sst,0.65,0.6500,0.843373,0.019283,0.034546,upper
L2,sst,0.65,0.6500,0.856750,0.017845,0.048126,upper
L2,sst,0.65,0.6500,0.869805,0.016409,0.060903,upper
L2,sst,0.65,0.6500,0.882530,0.014979,0.074773,upper
L2,sst,0.65,0.6500,0.894920,0.013557,0.092221,upper
L2,sst,0.65,0.6500,0.906971,0.012147,0.112807,upper
L2,sst,0.65,0.6500,0.918679,0.010753,0.131323,upper
L2,sst,0.65,0.6500,0.930042,0.009377,0.146011,upper
L2,sst,0.65,0.6500,0.941059,0.008025,0.160561,upper
L2,sst,0.65,0.6500,0.951731,0.006700,0.177306,upper
L2,sst,0.65,0.6500,0.962060,0.005410,0.195470,upper
L2,sst,0.65,0.6500,0.972047,0.004158,0.213040,upper
L2,sst,0.65,0.6500,0.981697,0.002952,0.228548,upper
L2,sst,0.65,0.6500,0.991013,0.001799,0.239797,upper
L2,sst,0.65,0.6500,1.000000,0.000705,0.261842,upper
L2,sst,0.65,0.6500,0.000000,0.000000,0.749944,lower
L2,sst,0.65,0.6500,0.000008,-0.000522,0.766011,lower
L2,sst,0.65,0.6500,0.000034,-0.001072,0.780617,lower
L2,sst,0.65,0.6500,0.000080,-0.001650,0.793421,lower
L2,sst,0.65,0.6500,0.000151,-0.002259,0.804284,lower
L2,sst,0.65,0.6500,0.000248,-0.002897,0.812762,lower
L2,sst,0.65,0.6500,0.000377,-0.003566,0.818456,lower
L2,sst,0.65,0.6500,0.000541,-0.004266,0.820925,lower
L2,sst,0.65,0.6500,0.000745,-0.004995,0.819736,lower
L2,sst,0.65,0.6500,0.000993,-0.005755,0.814460,lower
L2,sst,0.65,0.6500,0.001290,-0.006543,0.804695,lower
L2,sst,0.65,0.6500,0.001641,-0.007359,0.790096,lower
L2,sst,0.65,0.6500,0.002052,-0.008200,0.770401,lower
L2,sst,0.65,0.6500,0.002527,-0.009065,0.745460,lower
L2,sst,0.65,0.6500,0.003073,-0.009951,0.715262,lower
L2,sst,0.65,0.6500,0.003694,-0.010854,0.679958,lower
L2,sst,0.65,0.6500,0.004395,-0.011772,0.639878,lower
L2,sst,0.65,0.6500,0.005182,-0.012701,0.595529,lower
L2,sst,0.65,0.6500,0.006058,-0.013638,0.547594,lower
L2,sst,0.65,0.6500,0.007029,-0.014577,0.496901,lower
L2,sst,0.65,0.6500,0.008099,-0.015516,0.444395,lower
L2,sst,0.65,0.6500,0.009271,-0.016451,0.391090,lower
L2,sst,0.65,0.6500,0.010549,-0.017378,0.338017,lower
L2,sst,0.65,0.6500,0.011936,-0.018294,0.286179,lower
L2,sst,0.65,0.6500,0.013436,-0.019195,0.236499,lower
L2,sst,0.65,0.6500,0.015052,-0.020080,0.189784,lower
L2,sst,0.65,0.6500,0.016786,-0.020946,0.146699,lower
L2,sst,0.65,0.6500,0.018643,-0.021791,0.107740,lower
L2,sst,0.65,0.6500,0.020625,-0.022613,0.073235,lower
L2,sst,0.65,0.6500,0.022735,-0.023413,0.043339,lower
L2,sst,0.65,0.6500,0.024979,-0.024190,0.018050,lower
L2,sst,0.65,0.6500,0.027358,-0.024943,-0.002782,lower
L2,sst,0.65,0.6500,0.029878,-0.025674,-0.019429,lower
L2,sst,0.65,0.6500,0.032543,-0.026382,-0.032260,lower
L2,sst,0.65,0.6500,0.035358,-0.027068,-0.041718,lower
L2,sst,0.65,0.6500,0.038327,-0.027735,-0.048284,lower
L2,sst,0.65,0.6500,0.041456,-0.028383,-0.052459,lower
L2,sst,0.65,0.6500,0.044751,-0.029015,-0.054737,lower
L2,sst,0.65,0.6500,0.048218,-0.029633,-0.055591,lower
L2,sst,0.65,0.6500,0.051862,-0.030238,-0.055456,lower
L2,sst,0.65,0.6500,0.055691,-0.030834,-0.054725,lower
L2,sst,0.65,0.6500,0.059710,-0.031422,-0.053742,lower
L2,sst,0.65,0.6500,0.063928,-0.032006,-0.052805,lower
L2,sst,0.65,0.6500,0.068352,-0.032587,-0.052166,lower
L2,sst,0.65,0.6500,0.072988,-0.033168,-0.052031,lower
L2,sst,0.65,0.6500,0.077844,-0.033751,-0.052567,lower
L2,sst,0.65,0.6500,0.082928,-0.034338,-0.053900,lower
L2,sst,0.65,0.6500,0.088248,-0.034931,-0.056116,lower
L2,sst,0.65,0.6500,0.093813,-0.035530,-0.059270,lower
L2,sst,0.65,0.6500,0.099629,-0.036137,-0.063382,lower
L2,sst,0.65,0.6500,0.105705,-0.036752,-0.068439,lower
L2,sst,0.65,0.6500,0.112049,-0.037375,-0.074402,lower
L2,sst,0.65,0.6500,0.118669,-0.038006,-0.081203,lower
L2,sst,0.65,0.6500,0.125573,-0.038642,-0.088745,lower
L2,sst,0.65,0.6500,0.132769,-0.039282,-0.096915,lower
L2,sst,0.65,0.6500,0.140263,-0.039924,-0.105576,lower
L2,sst,0.65,0.6500,0.148064,-0.040566,-0.114580,lower
L2,sst,0.65,0.6500,0.156179,-0.041204,-0.123774,lower
L2,sst,0.65,0.6500,0.164613,-0.041835,-0.133000,lower
L2,sst,0.65,0.6500,0.173373,-0.042456,-0.142115,lower
L2,sst,0.65,0.6500,0.182464,-0.043064,-0.150992,lower
L2,sst,0.65,0.6500,0.191890,-0.043654,-0.159525,lower
L2,sst,0.65,0.6500,0.201657,-0.044225,-0.167646,lower
L2,sst,0.65,0.6500,0.211767,-0.044773,-0.175325,lower
L2,sst,0.65,0.6500,0.222222,-0.045296,-0.182571,lower
L2,sst,0.65,0.6500,0.233025,-0.045792,-0.189434,lower
L2,sst,0.65,0.6500,0.244175,-0.046258,-0.196002,lower
L2,sst,0.65,0.6500,0.255672,-0.046694,-0.202382,lower
L2,sst,0.65,0.6500,0.267515,-0.047098,-0.208699,lower
L2,sst,0.65,0.6500,0.279701,-0.047468,-0.215080,lower
L2,sst,0.65,0.6500,0.292227,-0.047803,-0.221633,lower
L2,sst,0.65,0.6500,0.305086,-0.048100,-0.228436,lower
L2,sst,0.65,0.6500,0.318273,-0.048357,-0.235521,lower
L2,sst,0.65,0.6500,0.331780,-0.048569,-0.242857,lower
L2,sst,0.65,0.6500,0.345598,-0.048733,-0.250339,lower
L2,sst,0.65,0.6500,0.359716,-0.048843,-0.257787,lower
L2,sst,0.65,0.6500,0.374124,-0.048893,-0.264939,lower
L2,sst,0.65,0.6500,0.388807,-0.048878,-0.271459,lower
L2,sst,0.65,0.6500,0.403750,-0.048790,-0.276959,lower
L2,sst,0.65,0.6500,0.418939,-0.048624,-0.281020,lower
L2,sst,0.65,0.6500,0.434356,-0.048373,-0.283238,lower
L2,sst,0.65,0.6500,0.449981,-0.048033,-0.283278,lower
L2,sst,0.65,0.6500,0.465797,-0.047599,-0.280917,lower
L2,sst,0.65,0.6500,0.481780,-0.047071,-0.276067,lower
L2,sst,0.65,0.6500,0.497911,-0.046447,-0.268817,lower
L2,sst,0.65,0.6500,0.514167,-0.045730,-0.259399,lower
L2,sst,0.65,0.6500,0.530524,-0.044922,-0.248144,lower
L2,sst,0.65,0.6500,0.546959,-0.044030,-0.235470,lower
L2,sst,0.65,0.6500,0.563448,-0.043058,-0.221805,lower
L2,sst,0.65,0.6500,0.579967,-0.042016,-0.207509,lower
L2,sst,0.65,0.6500,0.596493,-0.040910,-0.192840,lower
L2,sst,0.65,0.6500,0.613000,-0.039748,-0.178021,lower
L2,sst,0.65,0.6500,0.629465,-0.038539,-0.163280,lower
L2,sst,0.65,0.6500,0.645864,-0.037290,-0.148972,lower
L2,sst,0.65,0.6500,0.662174,-0.036007,-0.135564,lower
L2,sst,0.65,0.6500,0.678372,-0.034695,-0.123213,lower
L2,sst,0.65,0.6500,0.694435,-0.033360,-0.111767,lower
L2,sst,0.65,0.6500,0.710341,-0.032005,-0.100792,lower
L2,sst,0.65,0.6500,0.726071,-0.030634,-0.089660,lower
L2,sst,0.65,0.6500,0.741604,-0.029247,-0.078151,lower
L2,sst,0.65,0.6500,0.756920,-0.027848,-0.066274,lower
L2,sst,0.65,0.6500,0.772003,-0.026438,-0.054180,lower
L2,sst,0.65,0.6500,0.786835,-0.025019,-0.042255,lower
L2,sst,0.65,0.6500,0.801401,-0.023592,-0.030587,lower
L2,sst,0.65,0.6500,0.815688,-0.022159,-0.019192,lower
L2,sst,0.65,0.6500,0.829682,-0.020722,-0.007868,lower
L2,sst,0.65,0.6500,0.843373,-0.019283,0.004012,lower
L2,sst,0.65,0.6500,0.856750,-0.017845,0.016897,lower
L2,sst,0.65,0.6500,0.869805,-0.016409,0.031201,lower
L2,sst,0.65,0.6500,0.882530,-0.014979,0.046925,lower
L2,sst,0.65,0.6500,0.894920,-0.013557,0.063598,lower
L2,sst,0.65,0.6500,0.906971,-0.012147,0.080815,lower
L2,sst,0.65,0.6500,0.918679,-0.010753,0.098188,lower
L2,sst,0.65,0.6500,0.930042,-0.009377,0.115641,lower
L2,sst,0.65,0.6500,0.941059,-0.008025,0.133312,lower
L2,sst,0.65,0.6500,0.951731,-0.006700,0.151469,lower
L2,sst,0.65,0.6500,0.962060,-0.005410,0.170363,lower
L2,sst,0.65,0.6500,0.972047,-0.004158,0.189974,lower
L2,sst,0.65,0.6500,0.981697,-0.002952,0.209718,lower
L2,sst,0.65,0.6500,0.991013,-0.001799,0.226019,lower
L2,sst,0.65,0.6500,1.000000,-0.000705,0.255958,lower
L2,sst,0.80,0.8000,0.000000,0.000000,0.738078,upper
L2,sst,0.80,0.8000,0.000008,0.000522,0.720166,upper
L2,sst,0.80,0.8000,0.000034,0.001072,0.699347,upper
L2,sst,0.80,0.8000,0.000080,0.001650,0.674977,upper
L2,sst,0.80,0.8000,0.000151,0.002259,0.646991,upper
L2,sst,0.80,0.8000,0.000249,0.002897,0.615003,upper
L2,sst,0.80,0.8000,0.000377,0.003566,0.578734,upper
L2,sst,0.80,0.8000,0.000541,0.004266,0.537893,upper
L2,sst,0.80,0.8000,0.000745,0.004995,0.492246,upper
L2,sst,0.80,0.8000,0.000993,0.005755,0.441619,upper
L2,sst,0.80,0.8000,0.001290,0.006543,0.385922,upper
L2,sst,0.80,0.8000,0.001641,0.007359,0.325170,upper
L2,sst,0.80,0.8000,0.002052,0.008200,0.259508,upper
L2,sst,0.80,0.8000,0.002527,0.009065,0.189225,upper
L2,sst,0.80,0.8000,0.003073,0.009951,0.114763,upper
L2,sst,0.80,0.8000,0.003694,0.010854,0.036724,upper
L2,sst,0.80,0.8000,0.004395,0.011772,-0.044142,upper
L2,sst,0.80,0.8000,0.005182,0.012701,-0.126957,upper
L2,sst,0.80,0.8000,0.006058,0.013638,-0.210754,upper
L2,sst,0.80,0.8000,0.007029,0.014577,-0.294513,upper
L2,sst,0.80,0.8000,0.008099,0.015516,-0.377218,upper
L2,sst,0.80,0.8000,0.009271,0.016451,-0.457894,upper
L2,sst,0.80,0.8000,0.010549,0.017378,-0.535646,upper
L2,sst,0.80,0.8000,0.011936,0.018294,-0.609702,upper
L2,sst,0.80,0.8000,0.013436,0.019195,-0.679442,upper
L2,sst,0.80,0.8000,0.015052,0.020080,-0.744387,upper
L2,sst,0.80,0.8000,0.016786,0.020946,-0.804193,upper
L2,sst,0.80,0.8000,0.018643,0.021791,-0.858689,upper
L2,sst,0.80,0.8000,0.020625,0.022613,-0.907842,upper
L2,sst,0.80,0.8000,0.022735,0.023413,-0.951700,upper
L2,sst,0.80,0.8000,0.024979,0.024190,-0.990387,upper
L2,sst,0.80,0.8000,0.027358,0.024943,-1.024097,upper
L2,sst,0.80,0.8000,0.029878,0.025674,-1.053059,upper
L2,sst,0.80,0.8000,0.032543,0.026382,-1.077521,upper
L2,sst,0.80,0.8000,0.035358,0.027068,-1.097749,upper
L2,sst,0.80,0.8000,0.038327,0.027735,-1.114016,upper
L2,sst,0.80,0.8000,0.041456,0.028383,-1.126590,upper
L2,sst,0.80,0.8000,0.044751,0.029015,-1.135734,upper
L2,sst,0.80,0.8000,0.048218,0.029633,-1.141706,upper
L2,sst,0.80,0.8000,0.051862,0.030238,-1.144760,upper
L2,sst,0.80,0.8000,0.055691,0.030834,-1.145145,upper
L2,sst,0.80,0.8000,0.059711,0.031422,-1.143114,upper
L2,sst,0.80,0.8000,0.063928,0.032006,-1.138922,upper
L2,sst,0.80,0.8000,0.068352,0.032587,-1.132826,upper
L2,sst,0.80,0.8000,0.072988,0.033168,-1.125093,upper
L2,sst,0.80,0.8000,0.077844,0.033751,-1.115997,upper
L2,sst,0.80,0.8000,0.082928,0.034338,-1.105809,upper
L2,sst,0.80,0.8000,0.088248,0.034931,-1.094802,upper
L2,sst,0.80,0.8000,0.093813,0.035530,-1.083244,upper
L2,sst,0.80,0.8000,0.099629,0.036137,-1.071416,upper
L2,sst,0.80,0.8000,0.105705,0.036752,-1.059584,upper
L2,sst,0.80,0.8000,0.112049,0.037375,-1.047993,upper
L2,sst,0.80,0.8000,0.118669,0.038006,-1.036859,upper
L2,sst,0.80,0.8000,0.125573,0.038642,-1.026349,upper
L2,sst,0.80,0.8000,0.132769,0.039282,-1.016619,upper
L2,sst,0.80,0.8000,0.140263,0.039924,-1.007765,upper
L2,sst,0.80,0.8000,0.148065,0.040566,-0.999844,upper
L2,sst,0.80,0.8000,0.156179,0.041204,-0.992864,upper
L2,sst,0.80,0.8000,0.164613,0.041835,-0.986766,upper
L2,sst,0.80,0.8000,0.173373,0.042456,-0.981475,upper
L2,sst,0.80,0.8000,0.182464,0.043064,-0.976865,upper
L2,sst,0.80,0.8000,0.191890,0.043654,-0.972817,upper
L2,sst,0.80,0.8000,0.201657,0.044225,-0.969250,upper
L2,sst,0.80,0.8000,0.211767,0.044773,-0.966128,upper
L2,sst,0.80,0.8000,0.222222,0.045296,-0.963074,upper
L2,sst,0.80,0.8000,0.233025,0.045792,-0.959119,upper
L2,sst,0.80,0.8000,0.244175,0.046258,-0.952547,upper
L2,sst,0.80,0.8000,0.255672,0.046694,-0.938234,upper
L2,sst,0.80,0.8000,0.267515,0.047098,-0.905529,upper
L2,sst,0.80,0.8000,0.279701,0.047468,-0.845309,upper
L2,sst,0.80,0.8000,0.292227,0.047803,-0.767970,upper
L2,sst,0.80,0.8000,0.305086,0.048100,-0.703703,upper
L2,sst,0.80,0.8000,0.318273,0.048357,-0.669945,upper
L2,sst,0.80,0.8000,0.331780,0.048569,-0.655395,upper
L2,sst,0.80,0.8000,0.345598,0.048733,-0.634473,upper
L2,sst,0.80,0.8000,0.359716,0.048843,-0.580373,upper
L2,sst,0.80,0.8000,0.374124,0.048893,-0.482748,upper
L2,sst,0.80,0.8000,0.388807,0.048878,-0.368671,upper
L2,sst,0.80,0.8000,0.403751,0.048790,-0.279550,upper
L2,sst,0.80,0.8000,0.418939,0.048624,-0.230535,upper
L2,sst,0.80,0.8000,0.434356,0.048373,-0.211745,upper
L2,sst,0.80,0.8000,0.449981,0.048033,-0.206535,upper
L2,sst,0.80,0.8000,0.465797,0.047599,-0.204485,upper
L2,sst,0.80,0.8000,0.481780,0.047071,-0.202769,upper
L2,sst,0.80,0.8000,0.497911,0.046447,-0.199979,upper
L2,sst,0.80,0.8000,0.514166,0.045730,-0.195493,upper
L2,sst,0.80,0.8000,0.530524,0.044922,-0.192023,upper
L2,sst,0.80,0.8000,0.546959,0.044030,-0.192467,upper
L2,sst,0.80,0.8000,0.563448,0.043058,-0.194147,upper
L2,sst,0.80,0.8000,0.579967,0.042016,-0.189512,upper
L2,sst,0.80,0.8000,0.596493,0.040910,-0.173242,upper
L2,sst,0.80,0.8000,0.613000,0.039748,-0.149588,upper
L2,sst,0.80,0.8000,0.629465,0.038539,-0.127072,upper
L2,sst,0.80,0.8000,0.645864,0.037290,-0.112004,upper
L2,sst,0.80,0.8000,0.662174,0.036007,-0.106879,upper
L2,sst,0.80,0.8000,0.678372,0.034695,-0.105282,upper
L2,sst,0.80,0.8000,0.694435,0.033360,-0.096100,upper
L2,sst,0.80,0.8000,0.710341,0.032005,-0.076774,upper
L2,sst,0.80,0.8000,0.726071,0.030634,-0.055170,upper
L2,sst,0.80,0.8000,0.741604,0.029247,-0.042082,upper
L2,sst,0.80,0.8000,0.756920,0.027848,-0.039216,upper
L2,sst,0.80,0.8000,0.772003,0.026438,-0.035892,upper
L2,sst,0.80,0.8000,0.786835,0.025019,-0.022228,upper
L2,sst,0.80,0.8000,0.801401,0.023592,-0.000435,upper
L2,sst,0.80,0.8000,0.815688,0.022159,0.016601,upper
L2,sst,0.80,0.8000,0.829682,0.020722,0.021912,upper
L2,sst,0.80,0.8000,0.843373,0.019283,0.024616,upper
L2,sst,0.80,0.8000,0.856750,0.017845,0.035892,upper
L2,sst,0.80,0.8000,0.869805,0.016409,0.056835,upper
L2,sst,0.80,0.8000,0.882530,0.014979,0.081162,upper
L2,sst,0.80,0.8000,0.894920,0.013557,0.099669,upper
L2,sst,0.80,0.8000,0.906971,0.012147,0.109571,upper
L2,sst,0.80,0.8000,0.918679,0.010753,0.119845,upper
L2,sst,0.80,0.8000,0.930042,0.009377,0.137392,upper
L2,sst,0.80,0.8000,0.941059,0.008025,0.157148,upper
L2,sst,0.80,0.8000,0.951731,0.006700,0.174495,upper
L2,sst,0.80,0.8000,0.962060,0.005410,0.190950,upper
L2,sst,0.80,0.8000,0.972047,0.004158,0.207356,upper
L2,sst,0.80,0.8000,0.981697,0.002952,0.224366,upper
L2,sst,0.80,0.8000,0.991013,0.001799,0.239244,upper
L2,sst,0.80,0.8000,1.000000,0.000705,0.263198,upper
L2,sst,0.80,0.8000,0.000000,0.000000,0.738078,lower
L2,sst,0.80,0.8000,0.000008,-0.000522,0.754474,lower
L2,sst,0.80,0.8000,0.000034,-0.001072,0.769427,lower
L2,sst,0.80,0.8000,0.000080,-0.001650,0.782597,lower
L2,sst,0.80,0.8000,0.000151,-0.002259,0.793845,lower
L2,sst,0.80,0.8000,0.000249,-0.002897,0.802725,lower
L2,sst,0.80,0.8000,0.000377,-0.003566,0.808838,lower
L2,sst,0.80,0.8000,0.000541,-0.004266,0.811740,lower
L2,sst,0.80,0.8000,0.000745,-0.004995,0.810993,lower
L2,sst,0.80,0.8000,0.000993,-0.005755,0.806167,lower
L2,sst,0.80,0.8000,0.001290,-0.006543,0.796855,lower
L2,sst,0.80,0.8000,0.001641,-0.007359,0.782707,lower
L2,sst,0.80,0.8000,0.002052,-0.008200,0.763453,lower
L2,sst,0.80,0.8000,0.002527,-0.009065,0.738938,lower
L2,sst,0.80,0.8000,0.003073,-0.009951,0.709143,lower
L2,sst,0.80,0.8000,0.003694,-0.010854,0.674210,lower
L2,sst,0.80,0.8000,0.004395,-0.011772,0.634461,lower
L2,sst,0.80,0.8000,0.005182,-0.012701,0.590397,lower
L2,sst,0.80,0.8000,0.006058,-0.013638,0.542692,lower
L2,sst,0.80,0.8000,0.007029,-0.014577,0.492170,lower
L2,sst,0.80,0.8000,0.008099,-0.015516,0.439769,lower
L2,sst,0.80,0.8000,0.009271,-0.016451,0.386501,lower
L2,sst,0.80,0.8000,0.010549,-0.017378,0.333394,lower
L2,sst,0.80,0.8000,0.011936,-0.018294,0.281449,lower
L2,sst,0.80,0.8000,0.013436,-0.019195,0.231591,lower
L2,sst,0.80,0.8000,0.015052,-0.020080,0.184628,lower
L2,sst,0.80,0.8000,0.016786,-0.020946,0.141227,lower
L2,sst,0.80,0.8000,0.018643,-0.021791,0.101892,lower
L2,sst,0.80,0.8000,0.020625,-0.022613,0.066954,lower
L2,sst,0.80,0.8000,0.022735,-0.023413,0.036578,lower
L2,sst,0.80,0.8000,0.024979,-0.024190,0.010769,lower
L2,sst,0.80,0.8000,0.027358,-0.024943,-0.010612,lower
L2,sst,0.80,0.8000,0.029878,-0.025674,-0.027830,lower
L2,sst,0.80,0.8000,0.032543,-0.026382,-0.041244,lower
L2,sst,0.80,0.8000,0.035358,-0.027068,-0.051288,lower
L2,sst,0.80,0.8000,0.038327,-0.027735,-0.058434,lower
L2,sst,0.80,0.8000,0.041456,-0.028383,-0.063178,lower
L2,sst,0.80,0.8000,0.044751,-0.029015,-0.066010,lower
L2,sst,0.80,0.8000,0.048218,-0.029633,-0.067400,lower
L2,sst,0.80,0.8000,0.051862,-0.030238,-0.067786,lower
L2,sst,0.80,0.8000,0.055691,-0.030834,-0.067563,lower
L2,sst,0.80,0.8000,0.059711,-0.031422,-0.067080,lower
L2,sst,0.80,0.8000,0.063928,-0.032006,-0.066635,lower
L2,sst,0.80,0.8000,0.068352,-0.032587,-0.066482,lower
L2,sst,0.80,0.8000,0.072988,-0.033168,-0.066832,lower
L2,sst,0.80,0.8000,0.077844,-0.033751,-0.067853,lower
L2,sst,0.80,0.8000,0.082928,-0.034338,-0.069676,lower
L2,sst,0.80,0.8000,0.088248,-0.034931,-0.072392,lower
L2,sst,0.80,0.8000,0.093813,-0.035530,-0.076057,lower
L2,sst,0.80,0.8000,0.099629,-0.036137,-0.080695,lower
L2,sst,0.80,0.8000,0.105705,-0.036752,-0.086297,lower
L2,sst,0.80,0.8000,0.112049,-0.037375,-0.092827,lower
L2,sst,0.80,0.8000,0.118669,-0.038006,-0.100217,lower
L2,sst,0.80,0.8000,0.125573,-0.038642,-0.108375,lower
L2,sst,0.80,0.8000,0.132769,-0.039282,-0.117187,lower
L2,sst,0.80,0.8000,0.140263,-0.039924,-0.126518,lower
L2,sst,0.80,0.8000,0.148065,-0.040566,-0.136220,lower
L2,sst,0.80,0.8000,0.156179,-0.041204,-0.146136,lower
L2,sst,0.80,0.8000,0.164613,-0.041835,-0.156107,lower
L2,sst,0.80,0.8000,0.173373,-0.042456,-0.165985,lower
L2,sst,0.80,0.8000,0.182464,-0.043064,-0.175637,lower
L2,sst,0.80,0.8000,0.191890,-0.043654,-0.184949,lower
L2,sst,0.80,0.8000,0.201657,-0.044225,-0.193844,lower
L2,sst,0.80,0.8000,0.211767,-0.044773,-0.202278,lower
L2,sst,0.80,0.8000,0.222222,-0.045296,-0.210246,lower
L2,sst,0.80,0.8000,0.233025,-0.045792,-0.217781,lower
L2,sst,0.80,0.8000,0.244175,-0.046258,-0.224947,lower
L2,sst,0.80,0.8000,0.255672,-0.046694,-0.231828,lower
L2,sst,0.80,0.8000,0.267515,-0.047098,-0.238518,lower
L2,sst,0.80,0.8000,0.279701,-0.047468,-0.245108,lower
L2,sst,0.80,0.8000,0.292227,-0.047803,-0.251662,lower
L2,sst,0.80,0.8000,0.305086,-0.048100,-0.258209,lower
L2,sst,0.80,0.8000,0.318273,-0.048357,-0.264723,lower
L2,sst,0.80,0.8000,0.331780,-0.048569,-0.271111,lower
L2,sst,0.80,0.8000,0.345598,-0.048733,-0.277206,lower
L2,sst,0.80,0.8000,0.359716,-0.048843,-0.282766,lower
L2,sst,0.80,0.8000,0.374124,-0.048893,-0.287487,lower
L2,sst,0.80,0.8000,0.388807,-0.048878,-0.291025,lower
L2,sst,0.80,0.8000,0.403751,-0.048790,-0.293026,lower
L2,sst,0.80,0.8000,0.418939,-0.048624,-0.293159,lower
L2,sst,0.80,0.8000,0.434356,-0.048373,-0.291180,lower
L2,sst,0.80,0.8000,0.449981,-0.048033,-0.286949,lower
L2,sst,0.80,0.8000,0.465797,-0.047599,-0.280463,lower
L2,sst,0.80,0.8000,0.481780,-0.047071,-0.271849,lower
L2,sst,0.80,0.8000,0.497911,-0.046447,-0.261323,lower
L2,sst,0.80,0.8000,0.514166,-0.045730,-0.249152,lower
L2,sst,0.80,0.8000,0.530524,-0.044922,-0.235591,lower
L2,sst,0.80,0.8000,0.546959,-0.044030,-0.220981,lower
L2,sst,0.80,0.8000,0.563448,-0.043058,-0.205709,lower
L2,sst,0.80,0.8000,0.579967,-0.042016,-0.190246,lower
L2,sst,0.80,0.8000,0.596493,-0.040910,-0.175147,lower
L2,sst,0.80,0.8000,0.613000,-0.039748,-0.160602,lower
L2,sst,0.80,0.8000,0.629465,-0.038539,-0.146655,lower
L2,sst,0.80,0.8000,0.645864,-0.037290,-0.133170,lower
L2,sst,0.80,0.8000,0.662174,-0.036007,-0.119982,lower
L2,sst,0.80,0.8000,0.678372,-0.034695,-0.107454,lower
L2,sst,0.80,0.8000,0.694435,-0.033360,-0.095894,lower
L2,sst,0.80,0.8000,0.710341,-0.032005,-0.085345,lower
L2,sst,0.80,0.8000,0.726071,-0.030634,-0.075345,lower
L2,sst,0.80,0.8000,0.741604,-0.029247,-0.065026,lower
L2,sst,0.80,0.8000,0.756920,-0.027848,-0.053890,lower
L2,sst,0.80,0.8000,0.772003,-0.026438,-0.041989,lower
L2,sst,0.80,0.8000,0.786835,-0.025019,-0.030089,lower
L2,sst,0.80,0.8000,0.801401,-0.023592,-0.018844,lower
L2,sst,0.80,0.8000,0.815688,-0.022159,-0.008074,lower
L2,sst,0.80,0.8000,0.829682,-0.020722,0.002636,lower
L2,sst,0.80,0.8000,0.843373,-0.019283,0.013953,lower
L2,sst,0.80,0.8000,0.856750,-0.017845,0.026345,lower
L2,sst,0.80,0.8000,0.869805,-0.016409,0.039456,lower
L2,sst,0.80,0.8000,0.882530,-0.014979,0.053364,lower
L2,sst,0.80,0.8000,0.894920,-0.013557,0.068490,lower
L2,sst,0.80,0.8000,0.906971,-0.012147,0.084626,lower
L2,sst,0.80,0.8000,0.918679,-0.010753,0.101767,lower
L2,sst,0.80,0.8000,0.930042,-0.009377,0.119455,lower
L2,sst,0.80,0.8000,0.941059,-0.008025,0.136777,lower
L2,sst,0.80,0.8000,0.951731,-0.006700,0.154143,lower
L2,sst,0.80,0.8000,0.962060,-0.005410,0.172185,lower
L2,sst,0.80,0.8000,0.972047,-0.004158,0.191172,lower
L2,sst,0.80,0.8000,0.981697,-0.002952,0.210760,lower
L2,sst,0.80,0.8000,0.991013,-0.001799,0.226851,lower
L2,sst,0.80,0.8000,1.000000,-0.000705,0.256977,lower
L2,sst,0.90,0.9000,0.000000,0.000000,0.721654,upper
L2,sst,0.90,0.9000,0.000008,0.000522,0.703932,upper
L2,sst,0.90,0.9000,0.000034,0.001072,0.683307,upper
L2,sst,0.90,0.9000,0.000080,0.001650,0.659136,upper
L2,sst,0.90,0.9000,0.000151,0.002259,0.631354,upper
L2,sst,0.90,0.9000,0.000249,0.002897,0.599572,upper
L2,sst,0.90,0.9000,0.000377,0.003566,0.563513,upper
L2,sst,0.90,0.9000,0.000541,0.004266,0.522885,upper
L2,sst,0.90,0.9000,0.000745,0.004995,0.477453,upper
L2,sst,0.90,0.9000,0.000993,0.005755,0.427040,upper
L2,sst,0.90,0.9000,0.001290,0.006543,0.371558,upper
L2,sst,0.90,0.9000,0.001641,0.007359,0.311023,upper
L2,sst,0.90,0.9000,0.002052,0.008200,0.245577,upper
L2,sst,0.90,0.9000,0.002527,0.009065,0.175509,upper
L2,sst,0.90,0.9000,0.003073,0.009951,0.101260,upper
L2,sst,0.90,0.9000,0.003694,0.010854,0.023431,upper
L2,sst,0.90,0.9000,0.004395,0.011772,-0.057229,upper
L2,sst,0.90,0.9000,0.005182,0.012701,-0.139843,upper
L2,sst,0.90,0.9000,0.006058,0.013638,-0.223446,upper
L2,sst,0.90,0.9000,0.007029,0.014577,-0.307021,upper
L2,sst,0.90,0.9000,0.008099,0.015516,-0.389553,upper
L2,sst,0.90,0.9000,0.009271,0.016451,-0.470072,upper
L2,sst,0.90,0.9000,0.010549,0.017378,-0.547685,upper
L2,sst,0.90,0.9000,0.011936,0.018294,-0.621621,upper
L2,sst,0.90,0.9000,0.013436,0.019195,-0.691264,upper
L2,sst,0.90,0.9000,0.015052,0.020080,-0.756150,upper
L2,sst,0.90,0.9000,0.016786,0.020946,-0.815940,upper
L2,sst,0.90,0.9000,0.018643,0.021791,-0.870448,upper
L2,sst,0.90,0.9000,0.020625,0.022613,-0.919636,upper
L2,sst,0.90,0.9000,0.022735,0.023413,-0.963561,upper
